ScoreDiff_P4,WinProb_Team1,CI_low,CI_high
-8.069999999999993,0.36762797098526095,0.16851008378061638,0.583374786360106
-6.756,0.3742529818122671,0.1726603236592755,0.5907393145839009
-5.442000000000007,0.3809254646570296,0.17646812908134152,0.5979637119156762
-4.128000000000014,0.3876432140321936,0.1811667007319511,0.6050154532337754
-2.813999999999993,0.3944039577041392,0.1875977035600018,0.6121481502548494
-1.5,0.40120535939746527,0.19439706817563668,0.6192331018896053
-0.18600000000000705,0.40804502169600704,0.19976266681455024,0.6265803153356393
1.1280000000000143,0.4149204891340362,0.20310488561539256,0.6341689120074809
2.4420000000000073,0.4218292514703074,0.20821108226029453,0.6405764038503351
3.7560000000000002,0.4287687471366564,0.21341152968475546,0.6496330630383618
5.069999999999993,0.43573636685191247,0.2184432934086566,0.6569799051258303
6.383999999999986,0.44272945739099845,0.22585676464721094,0.6645692862987453
7.6980000000000075,0.44974532549823454,0.23100247063377027,0.6709719282987254
9.012,0.4567812419330601,0.23528717775261548,0.6779906782858576
10.325999999999993,0.46383444563564635,0.24107405528901518,0.6847714599800678
11.640000000000015,0.470902147999189,0.24731035312946245,0.6915783035498643
12.954000000000008,0.47798153723506054,0.2539254413926589,0.6982916741179704
14.268,0.48506978281647284,0.26059539898924994,0.705008801234929
15.581999999999994,0.49216403998583624,0.2659097052560059,0.7138626729734124
16.895999999999987,0.49926145431063845,0.2726781467646331,0.7211029742870408
18.210000000000008,0.5063591662723815,0.2784844421371857,0.7278203592498138
19.524,0.5134543158729166,0.2820939527701583,0.7331296758263477
20.837999999999994,0.5205440472424232,0.287605896724133,0.7387223779439677
22.152000000000015,0.5276255132332603,0.2937860831043303,0.7444398252737398
23.466000000000008,0.5346958799840065,0.3010426641749181,0.7512403272035424
24.78,0.541752331438178,0.3076311148290993,0.7580728813904313
26.093999999999994,0.5487920738023795,0.3130176001043063,0.7647765143291049
27.407999999999987,0.5558123399289934,0.3204293019006994,0.7713504031061428
28.72200000000001,0.5628103936089544,0.32564703271071355,0.7777939297479634
30.036,0.5697835337606711,0.3324835262197528,0.7841066746843296
31.349999999999994,0.5767290985017534,0.33815177541393,0.7902884098194223
32.664000000000016,0.5836444690908689,0.34341110470549835,0.7963344714187023
33.97800000000001,0.5905270737277826,0.34606706130803677,0.8022444524349334
35.292,0.5973743912004295,0.35505582063502245,0.8072394306429505
36.605999999999995,0.6041839543687034,0.36383912626390746,0.8120064124943791
37.91999999999999,0.6109533534755438,0.3733073125360657,0.8166801011262018
39.23400000000001,0.6176802392768219,0.37903823708466705,0.8209484272628464
40.548,0.6243623259824918,0.38477260351275994,0.8257744738980047
41.861999999999995,0.6309973940024457,0.390539165227967,0.8302471021047857
43.176000000000016,0.6375832924915186,0.3963364785150502,0.8345754202616957
44.49000000000001,0.6441179416890821,0.40217522073084633,0.8388147924257943
45.804,0.6505993350496875,0.40804207641039075,0.8429659541449537
47.117999999999995,0.657025541162202,0.41395394285165044,0.8474306675090595
48.43199999999999,0.6633947054558852,0.4195400172726447,0.8538606573385885
49.74600000000001,0.6697050516928096,0.42582759119757124,0.8579924816876444
51.06,0.6759548832469746,0.4317569715366097,0.8622669591040601
52.373999999999995,0.6821425841713797,0.43773945273689446,0.8661190717128929
53.68800000000002,0.6882666200551872,0.4433626916574731,0.870116410101437
55.00200000000001,0.6943255386739463,0.4485926960620146,0.873654537117622
56.316,0.7003179704366368,0.45242588201305467,0.8775646408044068
57.629999999999995,0.7062426286340265,0.4571263862465749,0.8819174087720265
58.94399999999999,0.7120983094935298,0.46191733928972606,0.886146995720886
60.25800000000001,0.7178838920463805,0.46876826148145895,0.8902427412837939
61.572,0.7235983378135168,0.4756616375355853,0.8934862340678453
62.885999999999996,0.7292406903170892,0.4819549248994368,0.8971968480727365
64.20000000000002,0.7348100744249647,0.48785624330645605,0.9007925434747831
65.51400000000001,0.740305695536004,0.4933127893529922,0.9042758870908301
66.828,0.745726838614229,0.49852951668860335,0.907649458556955
68.142,0.7510728670802859,0.5038633859898158,0.910900073147566
69.45599999999999,0.7563432215688349,0.5091599739034641,0.913713352719489
70.77000000000001,0.7615374185606736,0.5144178347239298,0.9158597745491129
72.084,0.7666550488985152,0.519672473100754,0.9179573644263623
73.398,0.7716957761954213,0.5243448303082061,0.9200070003994398
74.71200000000002,0.7766593351448915,0.5276540887999375,0.9227450751612465
76.02600000000001,0.7815455297416017,0.5309679282022489,0.9257360912926845
77.34,0.7863542314216988,0.5343710580447011,0.9286202530998235
78.654,0.7910853771314533,0.5406500544954589,0.9314006925643598
79.96799999999999,0.7957389673329237,0.5483650103222316,0.9340805030290821
81.28200000000001,0.8003150639550947,0.5533686255508136,0.9366627350718694
82.596,0.8048137882987443,0.5571945516487841,0.9391503928376849
83.91,0.80923531890305,0.5616843406617457,0.9415464308035275
85.22400000000002,0.8135798893816716,0.5680805473050369,0.9438537509513553
86.53800000000001,0.8178477862357634,0.5744587298159867,0.9460752003242304
87.852,0.8220393466510624,0.5795445316241415,0.9482378207943565
89.166,0.8261549562858703,0.58200270468153,0.9503479381752947
90.47999999999999,0.8301950470564144,0.5871379198361137,0.9522504855341812
91.79400000000001,0.8341600949257303,0.5932505734088656,0.9541572005012298
93.108,0.8380506177018483,0.5993344839824994,0.9559003474353935
94.422,0.8418671728507199,0.6053879249393347,0.9575415877152901
95.73600000000002,0.84561035532895,0.6114092062706793,0.9593810764905125
97.05000000000001,0.8492807954410502,0.6173966763021067,0.9610925336751105
98.364,0.8528791567255645,0.6233765805592213,0.9626592082137905
99.678,0.8564061338740723,0.6292807444242335,0.9639919884154103
100.99199999999999,0.8598624506867182,0.6351403104279473,0.9651965984137547
102.30600000000001,0.8632488580675821,0.6409768402146555,0.9663199788342398
103.62,0.8665661320628708,0.6467719289617463,0.9674772762148719
104.934,0.8698150719445848,0.6525241857596517,0.9686971090136469
106.24800000000002,0.8729964983420054,0.6567289755676334,0.9698367336217291
107.56200000000001,0.876111251423046,0.6623081910676686,0.9708921814971557
108.876,0.8791601891272196,0.6682822903261638,0.9719117622287105
110.19,0.8821441854517018,0.6750787607870279,0.9728966211180642
111.50399999999999,0.8850641287917005,0.6805976909858888,0.9738478719910051
112.81800000000001,0.8879209203361005,0.6845945683851314,0.9747665977008999
114.132,0.8907154725191088,0.6897324450160743,0.975653850652492
115.446,0.8934487075284077,0.6950276564464948,0.9765080549172115
116.76000000000002,0.896121555870114,0.7002716604992283,0.9773310285030672
118.07400000000001,0.8987349549906459,0.7054635921355872,0.9781729233743638
119.388,0.9012898479554237,0.7106026355623223,0.9789240639978942
120.702,0.9037871821841533,0.7157418261776172,0.9798275260404921
122.01599999999999,0.9062279082423002,0.720840180252339,0.9806382436301582
123.33000000000001,0.9086129786882043,0.72588204548458,0.9813808131810671
124.64399999999998,0.9109433469751756,0.7308667756197106,0.9820342472485407
125.958,0.9132199664077728,0.7357937751927042,0.982828900536181
127.27200000000002,0.9154437891513815,0.7406418464817028,0.9835048986438804
128.58599999999998,0.9176157652940993,0.7453569709946904,0.984072461628546
129.9,0.9197368419598602,0.750014866658635,0.9845840161811352
